t,observation_1
1,1.0020377801568165
2,1.0135456081549634
3,1.0036573662133692
4,1.0022783547817495
5,1.0070068817118754
6,0.9980773970019108
7,0.9969299880784407
8,1.0087219400737963
9,1.0143374757533223
10,1.0011714067049153
11,0.9941999351836075
12,0.9956365595661764
13,1.0177099308440865
14,0.9962257834926339
15,0.992661555093378
16,1.008381705017464
17,1.0022182206276449
18,0.9929590847739379
19,1.002101229300463
20,1.0052682937891695
21,1.0026814397987018
22,1.0041266545577547
23,0.9990372964428406
24,0.9932474351082582
25,0.9955909551321878
26,1.0071039685142669
27,0.9978861718791312
28,1.0061874267020041
29,0.9958546398336974
30,1.013157345615127
31,0.9965921296971819
32,1.0009718519399753
33,1.006669096122331
34,0.9895571146666464
35,1.0024299467164082
36,1.0025294025820648
37,0.9986390832973335
38,1.0098304851026652
39,1.0098213496413673
40,0.9957954177124994
41,0.9945722975412213
42,0.9831847757539144
43,0.9874157778151915
44,0.9988519158695718
45,1.0089296911225687
46,0.992644099089854
47,1.004257374177359
48,1.0189381917704765
49,1.0147066604451735
50,0.995434017763953
51,0.9993377805365465
52,1.004062017654278
53,0.9874714925512458
54,0.9979280469794978
55,0.9981626882590493
56,0.9914809355245032
57,0.9952809084306344
58,1.0103963890304826
59,1.007128724713482
60,0.9956545092908151
61,1.009563202641765
62,1.0024884654217991
63,0.992845181619324
64,1.0072531211444287
65,1.0009525069624956
66,0.9879415411486916
67,0.9940480575318789
68,1.015779619984408
69,1.0055049312329434
70,1.0033020956375898
71,0.9957741150727621
72,0.9854373449815638
73,1.011274024858537
74,0.9828838567938412
75,1.0084405125710265
76,0.9842306750529809
77,0.9884044741978635
78,0.9752390600823659
79,0.9980390310884755
80,0.9987278123526097
81,1.0180482457580138
82,0.9937368565575305
83,0.986133148191497
84,0.9937552683573209
85,1.0176121575041073
86,1.020440613109932
87,0.9795977208575192
88,0.9733601551195588
89,1.0227093038728177
90,0.9858569288301852
91,0.9970111453020737
92,0.9711383583363283
93,1.02335362104088
94,1.0038703557668793
95,1.0004264705159696
96,1.0123231939772714
97,0.9998509689272523
98,1.0030146893746845
99,1.0005474204080447
100,0.9834305954337971
101,1.0054906877004686
102,1.0125286838652647
103,1.0114080478341096
104,1.0003330203237903
105,1.0066014729396553
106,0.9794327611322556
107,1.0048897179195122
108,0.9779845980065012
109,0.9937609066240483
110,1.014722745220712
111,1.0031781584665642
112,1.0091006045925937
113,0.9934879128546955
114,0.9912989757213858
115,1.0190722818139057
116,1.0292912420770886
117,0.9947213079302303
118,1.0009596398795066
119,0.9977758727272301
120,0.9927212932657155
121,1.0082029722408055
122,1.0056319491052597
123,0.9983435742328282
124,1.0063764926604755
125,1.0039367894653095
126,0.9987735090303707
127,0.9997308786937644
128,1.0078997375333303
129,0.9956366804665474
130,1.0026398340411564
131,0.9988824900830464
132,1.0069688678255069
133,1.0005477047210116
134,0.9908311314776475
135,0.996827533770003
136,1.0047251918042188
137,0.995177648066805
138,0.9979368023949794
139,0.9875274787309641
140,1.0050914748284496
141,0.9951398482703923
142,1.012618364051553
143,1.0063710557588283
144,1.0070334150722196
145,0.9980968708879558
146,1.0060139241029824
147,0.9834023375518891
148,0.9988245472228671
149,0.9960816417998363
150,1.00330997079516
151,0.9984117403585461
152,0.9916507025824532
153,0.9849275785912243
154,1.0011749661098055
155,1.0021148853568047
156,1.0060992409071066
157,0.9915081909018293
158,0.9955735662192519
159,0.9869933429148535
160,1.0119573276378935
161,0.9809082137604244
162,1.0031794992591254
163,1.0141627458796352
164,0.9928477047852831
165,0.9968003637107716
166,1.0230327083159716
167,1.0058448134906592
168,1.0110306407436163
169,0.9947029494299321
170,0.9925497979488852
171,1.016339771092639
172,1.0010567247732427
173,1.007176019530099
174,1.0043136999094233
175,0.9965133233866043
176,1.0043865703377561
177,0.9779145078781556
178,1.003177968468547
179,0.9835380956045277
180,0.9992278026376767
181,0.9981898261088604
182,1.0031060906712388
183,1.0161887515269044
184,1.0
185,1.0045751695127978
186,1.0000068731257568
187,0.998883013884838
188,0.9849307933843006
189,0.9854871815211625
190,1.0030067304707442
191,1.0027688158988786
192,0.9914067101370968
193,0.9951389966264341
194,0.9970950537676039
195,1.0026909545169058
196,0.9774020623689526
197,0.9921273676707373
198,0.9896357566307102
199,0.982637910815918
200,0.9268817400112538
201,1.0136724813720848
202,0.9531952791378616
203,1.0645837687516457
204,0.9915963715050765
205,0.9969155516979753
206,1.011844685890059
207,0.9945669562235223
208,1.0009210094134313
209,1.019687281405217
210,0.9999198290882415
211,0.9611912004170232
212,1.0115789916165085
213,0.9838223045463506
214,1.0005081739449055
215,0.9937830442126883
216,1.0341475359031413
217,0.9998553933931917
218,0.9986011636449165
219,0.979301700284974
220,1.0107117742081273
221,1.0122767831048396
222,0.9877012541585971
223,1.0052521346154808
224,0.9891218714839695
225,1.0165582177227284
226,1.0147512994786918
227,1.000430583444684
228,0.9812222597680244
229,0.9842056673485858
230,0.9868465592067727
231,0.9822310214309783
232,1.0205916815955012
233,0.9818538795309476
234,0.9886667696494073
235,0.9914502179202969
236,1.017058173364693
237,1.011381888067992
238,0.986824408146508
239,0.9908350447779011
240,0.9622132019071032
241,1.036959934152561
242,0.9918171801278942
243,1.0291964527070492
244,0.9941804232772584
245,1.0112586791454237
246,0.9969715977151747
247,0.9964323505416918
248,1.0345887301223495
249,1.0118154421650702
250,0.9939545639622226
251,1.005366975390363
252,1.00876370420361
253,0.9953114434119668
254,0.9909250787856803
255,0.9952647736753072
256,0.9845504828729317
257,0.9922405301059527
258,1.0053033194274896
259,1.0156634989077424
260,0.9937762560128883
261,1.0223771707676919
262,0.989838708178245
263,0.9910422382740917
264,1.0073418227413078
265,0.9995775031898088
266,1.0086204882501044
267,1.0053684828824112
268,0.9944609551062105
269,1.008274433112457
270,1.0137201845221142
271,0.9986202198178594
272,0.9930090970387367
273,1.0069439259077524
274,0.9958882163360167
275,0.9859253141920814
276,1.004071975176403
277,1.010581386208476
278,0.9993260193127207
279,1.0020882222605176
280,1.00501438491402
281,0.9845528992626567
282,0.9926274490166249
283,0.9997101170625161
284,0.9822806673244401
285,0.9997530299373716
286,0.996276444089639
287,1.00866333661812
288,1.0024204176019342
289,1.006825285026685
290,0.9848193824069861
291,1.004526296973693
292,0.9897547351426316
293,0.995615098339028
294,0.9766130597594729
295,1.0001779789049519
296,0.9937064230332402
297,0.9817299187383993
298,1.009460389506083
299,1.005668122330329
300,0.9916243030074772
301,1.0064395964416364
302,0.9866097496397882
303,0.9939395120416713
304,0.982754549851823
305,1.0002188771261433
306,0.9933446566062208
307,1.0164134393370945
308,0.9728211168241568
309,0.9922527136606624
310,1.0037541992082004
311,0.9821194907781268
312,0.9986819701569336
313,1.0128872205614674
314,1.000528388668896
315,0.9864793241310348
316,1.0166929922077883
317,0.9822078303981988
318,0.9740390738330905
319,1.0057727425802827
320,0.9771441154923678
321,1.010191785325476
322,1.0256177090157452
323,1.020097706033878
324,1.0037301762949131
325,0.9976964258828671
326,1.0184171947741234
327,0.9902819418819189
328,0.9989714971077904
329,0.9887441036240984
330,1.0034557134843636
331,1.0127734609369945
332,1.0001455129800187
333,0.9766733207240432
334,1.0276141374823913
335,1.0085589232500838
336,0.9965473891429748
337,1.0033056090863934
338,1.0109080680695421
339,0.9974432141656918
340,0.9761118188680274
341,1.0006230234415754
342,1.0032113621783065
343,0.9995456645216406
344,0.97435003650044
345,1.0047351259385242
346,0.9859313603063449
347,1.019541875996049
348,0.990339359907415
349,1.0051853305597065
350,1.0005246466964288
351,1.0182683483064634
352,1.0018485217930226
353,0.9996345467233247
354,1.0154738021950016
355,0.9860996497025115
356,0.9720538018556157
357,0.9728259909317835
358,1.030852254091451
359,0.9929813624332764
360,0.9941583442156123
361,0.9938557067029216
362,1.0173551162844618
363,0.9613028300924198
364,0.980089937455025
365,0.9774448785786859
366,0.9940572016781074
367,1.0842066810940982
368,0.9779469621919409
369,0.9868186760360421
370,0.9936302285466533
371,1.0279758919913131
372,0.9842069200034135
373,0.9530264849337065
374,1.0099761020248594
375,1.0095945451098869
376,0.9804912755357308
377,1.0353481977611223
378,0.921366651803597
379,1.0036528721373064
380,0.9357863809133061
381,0.9756879595559504
382,0.9211994040422162
383,1.1100182661658593
384,1.0254508094777401
385,0.9351843364722134
386,0.940164307169101
387,1.0447107314397779
388,1.0321897867364562
389,0.9943719348496254
390,0.9457477379156275
391,0.9975833954535455
392,0.9515707399252155
393,1.0207432891620536
394,1.056078088755506
395,1.005088997025263
396,1.0252052854063003
397,1.0070531334799506
398,1.0555853841143032
399,0.9838590649582472
400,0.9377972555085545
401,1.0237997824858465
402,1.008952810899508
403,0.9458344850759722
404,0.9666332018299266
405,1.0121628961447942
406,1.0116752339035515
407,0.9619738852135583
408,1.0106857654446302
409,0.960361496856438
410,0.9697781115201938
411,0.9730097267334639
412,1.0989838660971618
413,1.002352583036068
414,0.9949369904527392
415,1.0228112918352632
416,1.0009638042969482
417,0.9416040905917394
418,1.028727617810054
419,1.0065375053564858
420,0.9996623582744478
421,0.9507624859607698
422,1.0875586382918385
423,1.012865009059283
424,1.005961826204401
425,0.9959167066462034
426,0.9732516895368116
427,0.9952706211384805
428,1.017815439960077
429,0.9975921308600707
430,1.0032563269862056
431,0.9966237310246018
432,0.9809789978161453
433,0.9935311615968354
434,1.0
435,1.0025859758569144
436,1.0264539339065146
437,1.0
438,1.041578936990191
439,1.009798669384259
440,0.984533268745013
441,0.991337578613222
442,0.9880908978902446
443,0.9860371152960808
444,0.9834452536428866
445,0.9532115444956125
446,0.9822533175449084
447,1.0105329964608492
448,0.9872624606212277
449,0.9770955091212253
450,0.9943792634891631
451,0.9870410000927061
452,0.9943520576713786
453,1.0367340193023704
454,0.999034519809009
455,1.04412434795091
456,0.9770188626215787
457,0.9857143195249467
458,0.9829055286286639
459,1.0209892495468873
460,1.023537941912127
461,0.9980415453346342
462,1.0219907868247549
463,1.0022571700933087
464,0.9656016302996092
465,0.9998897780081724
466,0.9766524302429952
467,1.0060227491296438
468,0.9513931953672786
469,0.9992877245164876
470,0.998286554512125
471,0.9512208820088232
472,0.9900331820703104
473,0.9929053062827079
474,0.9938103715628951
475,1.0284338991304651
476,0.9777798500577907
477,0.9527180832546187
478,0.990407821255129
479,1.0422205795441541
480,0.9530682582760792
481,0.9810986585149818
482,0.9960049251586806
483,1.060525558299133
484,1.006907945988468
485,1.015443982524049
486,1.003505484873162
487,1.032596749733549
488,0.9894430054223728
489,1.003448846518201
490,1.0100981161951694
491,1.005579582623878
492,1.0345009220625059
493,1.0026630029232853
494,1.0102520075265318
495,1.003624656524944
496,0.9822853533166971
497,0.9489559818405172
498,1.0301002670343127
499,1.0127660683022788
500,1.0566941355947235
501,0.9919963589673152
502,0.991349621588971
503,0.9934992306377541
504,1.0098034595644214
505,1.0279404297734132
506,1.0136839486076188
507,0.993114369438626
508,1.0165933332786714
509,1.0176656012821546
510,0.9608269590743899
511,0.9974171088159314
512,1.018746433587801
513,0.9885592958738483
514,1.026708910872261
515,0.9989095236095715
516,0.9841025623196687
517,1.023709534622059
518,1.0174548843548028
519,1.0186036271738639
520,0.9950486332784919
521,1.012344487175912
522,0.9872029191856844
523,1.0234031339875462
524,0.9883041248770938
525,0.9961990311983816
526,0.9723470979185802
527,0.9984007044274554
528,1.0044911550852542
529,1.024804318834156
530,1.0152100917988667
531,1.0112131830910198
532,0.9784293377497485
533,1.002757306651947
534,1.0115644717624952
535,1.0044684030525466
536,0.9893808063253561
537,0.9992214450052358
538,1.0338318287768697
539,0.9799618688318644
540,1.0014859469138953
541,1.0064693710071972
542,0.9860977057995994
543,1.0044603382403383
544,1.0086957463610995
545,1.0085528390204854
546,0.9948023823148394
547,0.9689863506316791
548,0.9977667467883868
549,0.9825801595749445
550,1.0128916608867398
551,1.0084202045270834
552,0.968995022269533
553,0.9975416022023238
554,1.027610169199658
555,0.9933263759422056
556,0.994834095417404
557,1.0200049626772552
558,0.9852197833508815
559,1.0200025982681058
560,0.9673106510662547
561,1.0028823152813606
562,0.9862821913400592
563,0.990195751652096
564,0.9872593280783505
565,1.009837098232894
566,0.9859974221354493
567,1.0279425111084644
568,1.0108689123207206
569,1.0338759527386434
570,1.0032435276368716
571,1.004160270597296
572,1.012753114716137
573,1.0077178895746155
574,1.003515929609328
575,1.0225161394338962
576,0.9988281997953811
577,1.007220919587276
578,0.9891098154687188
579,1.0105826401207818
580,1.0209320928712866
581,0.9937432262733916
582,1.0136233571292401
583,0.9988369386955581
584,0.9895804959520128
585,1.0071430946605753
586,1.0166077365506947
587,0.995340414519972
588,0.98415874446786
589,1.014059171597633
590,1.0065210789155628
591,0.9865729603523903
592,0.9754178356987436
593,1.0102965516387807
594,0.9970652267326271
595,1.0155516229812098
596,1.0307658973206462
597,1.0119171514290337
598,1.0082062684791084
599,0.9956303538188842
600,0.9959554714936988
601,1.0093712545481586
602,0.9880370958963753
603,0.9803725790387077
604,0.995588686504662
605,0.99832084243938
606,1.016345506356048
607,1.015641484735627
608,1.0123212483176312
609,0.9989079983408776
610,1.0049228454968944
611,0.9992512045053277
612,1.004859945215163
613,1.0138164014410393
614,1.004569272152995
615,0.9971645301849624
616,0.9948982486670412
617,1.0031645104315465
618,1.0019572086295778
619,0.9830218410325944
620,0.9977908620205724
621,1.0237186981315929
622,0.9976957919950793
623,0.9931510907762812
624,0.9783578377963082
625,0.982259180356863
626,1.0109323808494566
627,1.0268455131140795
628,0.995278630168053
629,1.0124256921984427
630,0.9981194913512412
631,1.0111617479750172
632,0.9878909403880883
633,1.0249248047297337
634,0.9960248404860308
635,0.9844985838367247
636,1.0186208134240766
637,0.9924239129777527
638,1.0040169840435724
639,0.988204923064236
640,0.9944490665302754
641,0.9822388816740917
642,1.000123412952917
643,0.9799976853239203
644,1.016671130414183
645,0.9712260677100911
646,1.0070894664377164
647,0.9816681795765908
648,1.0187995388844997
649,1.0109108714313533
650,1.0002899860425645
651,1.0235698693466493
652,0.9987167745723841
653,1.0086016401056481
654,0.9985803284692656
655,1.0021273157938686
656,1.0149529186890058
657,0.9934282312559082
658,1.0005538877799003
659,0.9834143055947623
660,0.9904799932535251
661,1.0229892347728162
662,0.9928887120244266
663,1.0067139136685082
664,0.966357152741574
665,1.0113236761049966
666,0.9880295944870234
667,1.026633300563053
668,1.0021554597044484
669,0.9993745356523162
670,1.0118875252330746
671,0.9951551551618729
672,0.9837512701300974
673,0.98909513118884
674,1.0117774174997733
675,1.0038684346894788
676,1.0079236182883016
677,1.0012409282928942
678,1.013134460662374
679,0.988088204697312
680,0.9929314158554213
681,1.0190964393827244
682,1.0067189254391766
683,1.0039956478021699
684,1.0
685,1.008432835241812
686,1.0032390329004799
687,0.991363838127348
688,1.0
689,1.017382295014395
690,0.9981973817621341
691,0.9991036279806497
692,0.9992292071906809
693,1.0034947859099623
694,0.9974783017129363
695,0.9889211166669627
696,1.0005106065679619
697,1.0037939871144608
698,0.983456602284594
699,1.0059927275529292
700,1.0091112692931563
701,0.9764743036112988
702,0.9823817690469637
703,0.9907622627532088
704,0.9896009590058396
705,1.0072809963490659
706,0.985734159424155
707,0.9820370861832027
708,1.0144301194494807
709,1.005927608270728
710,1.0131457779856792
711,0.9910248012352955
712,0.9653569827788597
713,0.9719994607616156
714,1.0124067683334854
715,1.001553844557998
716,1.0118946313178478
717,0.9926227154396389
718,0.9978397391801138
719,1.0035035548575628
720,1.0137638897884538
721,1.0152456768381681
722,1.0058104982634175
723,1.005424204763532
724,0.9945406446835787
725,0.9828840918238397
726,1.0016040177336052
727,0.981524331267845
728,1.0164095223959435
729,1.016210543250858
730,1.0085224248455509
731,1.0093908834193255
732,0.9977006968662513
733,1.0217818407097998
734,1.0006429665584422
735,1.0004931499973035
736,1.0099593300940692
737,0.9953049039087508
738,1.00090481783459
739,0.9904048987830959
740,1.012325123133437
741,1.0087339087831328
742,0.994006069638432
743,0.9945808345578461
744,0.9975155018916171
745,1.0068390623648706
746,0.9977392087733999
747,1.0152035329156963
748,0.9975746512924607
749,1.0022271957124678
750,0.9973502679840724
751,0.9971017186464599
752,1.016150632961051
753,1.0036897734545493
754,0.9950259498792604
755,0.9891380891270584
756,1.0174114826271012
757,1.0029028980046553
758,0.995340133725468
759,1.0066226404596599
760,1.001535846717579
761,0.9790881775041341
762,0.9967928529653695
763,1.014869777658723
764,0.9878448007481533
765,0.9830203801985715
766,1.0070817537708339
767,1.0099139273624547
768,0.9632648323977083
769,0.9823022602259116
770,1.0141938353297975
771,0.996018553208828
772,0.9998721599908614
773,0.9615196581528492
774,0.9893579061813159
775,0.9746612415625328
776,0.9574061582775782
777,1.1034765368937802
778,0.9897024117614108
779,1.0123897916728883
780,0.9528308569028318
781,1.0005391834443524
782,1.0238564553151077
783,0.9708214032234189
784,0.9809504547788831
785,1.0017901187648457
786,0.9667156399646011
787,1.0168133766890195
788,1.0351810493606257
789,0.9979765864139462
790,0.9985463039322175
791,0.9985902049501362
792,0.9982351980302255
793,1.0123674785671593
794,0.9694134650488127
795,0.9907502314880102
796,0.9924386917496956
797,1.0182567754796803
798,1.0203623683784082
799,1.0113350002185224
800,1.0171131903912065
801,1.0122379645564572
802,1.0008945740886297
803,1.0034538688233876
804,1.0032622839029994
805,1.0114175270100334
806,0.9919444098043944
807,0.9850071478150731
808,0.9780094722733682
809,0.9939250949056831
810,1.014992838974993
811,0.9579079326882612
812,1.006642301057353
813,0.9787550073199872
814,1.0014730928163824
815,0.9942395103482166
816,1.0282554483652373
817,1.021600096342525
818,1.0121584240006056
819,1.0055430238784302
820,1.0018238612590653
821,1.0191728491282446
822,1.0005003937780659
823,0.9868015951823639
824,0.978836858701926
825,0.9958383853559003
826,0.9972215637713341
827,1.00465880686409
828,1.0282967891334707
829,1.0018126533856284
830,1.0088227614747796
831,1.0095475007609591
832,0.9988444951615494
833,0.9952351225116145
834,0.9960805253564629
835,1.029185246716801
836,0.9988661380212893
837,1.0021674964562857
838,0.9979682026435921
839,0.9858122827494972
840,1.0172450762141172
841,0.9903617271036185
842,0.9729072982004697
843,0.9987850146247244
844,0.9955454667649863
845,0.996145816865643
846,1.0146018040215719
847,0.9967015880212364
848,0.9803420381044632
849,0.9883963339205442
850,1.0063767908783052
851,0.9825994620876186
852,0.9896195367776882
853,1.0075326547769907
854,1.0089993080048822
855,0.9947611425151528
856,1.0024382617876924
857,1.0351970377163042
858,0.9999705082277549
859,1.0114319954523785
860,1.0026837217712705
861,0.9903979573615719
862,1.0094347164442032
863,1.0107305559667101
864,0.9992704113502409
865,1.0088692839577547
866,1.0005026317012555
867,0.9956850194701296
868,0.9965108290895995
869,0.9902176645262575
870,1.016428626830012
871,0.9971028079391373
872,0.9850494610699868
873,0.9948561223753134
874,1.0197691129640547
875,0.9941205185301226
876,0.99938409306913
877,0.9921033671909619
878,0.9982526097329514
879,0.9945449285756044
880,0.9883311585073395
881,1.0213030775952878
882,1.0077721495819743
883,1.002474777990108
884,0.9994797224018095
885,1.0015401712366798
886,0.9949923394283893
887,1.0233450594715392
888,0.9984369430814706
889,1.001953307421802
890,1.0031918317425008
891,0.9953029786454884
892,1.005001159898755
893,1.010790742944287
894,0.9970335917925505
895,0.9992135649803723
896,0.9947170372148917
897,0.990585708075408
898,1.0056937845447838
899,0.9998102149487301
900,0.9970966471608061
901,1.0085591612398945
902,0.9893114396592044
903,1.0190006573544472
904,0.9971326568997211
905,0.9972252617817714
906,1.00790803635669
907,0.9845328499574453
908,0.9948312287052619
909,0.9968953175120769
910,1.0092190134605485
911,0.9765908010378794
912,1.0075239618996799
913,1.018742651804347
914,0.9966797839285809
915,0.9879398863711236
916,0.9743689808370667
917,1.006808098776699
918,1.0025489406338934
919,0.9898410200920125
920,0.9755202849306388
921,0.9928950355133924
922,1.0267372291914458
923,1.0218672356975382
924,1.0003595324778696
925,0.9955326420377744
926,1.0118341166511955
927,1.0057836121060035
928,1.0077191898198048
929,0.9995846349480059
930,1.0055784188676276
931,1.0022063005596296
932,0.993122920470251
933,1.001333586351649
934,0.9915629424908301
935,1.0061840444299475
936,1.0133029564179545
937,0.997441733392588
938,0.998219330195906
939,0.9867307578559549
940,0.9992181308646123
941,1.0059943813858054
942,0.987966499846447
943,1.0115388067599287
944,1.0016693457308299
945,0.9963328732364383
946,1.0008786939673209
947,0.9901347984255756
948,0.9831318019451616
949,1.0129379822230302
950,1.0295036855054014
951,1.012681005033989
952,1.0016393717165255
953,0.996654561067678
954,1.0120215334081533
955,0.9925787757578369
956,1.0012517826692857
957,1.0147365727739937
958,1.002861413279765
959,0.9928567974870167
960,1.0033809140304384
961,1.0074028298884166
962,0.9880859211681579
963,0.9998307454242588
964,1.0180050236120346
965,1.0019588508962485
966,0.9942875290548581
967,1.0025705147394843
968,1.0093200865681071
969,1.0037345418664236
970,0.9964240319433032
971,0.9980405904047154
972,0.9995671007896678
973,0.9980193448080453
974,1.0040021728854567
975,1.010381249494472
976,1.0008557105523177
977,1.001129031075919
978,0.981857916522368
979,0.9903696100310044
980,0.9904770322069573
981,0.998040542818221
982,1.0121697375649399
983,1.009403644925565
984,0.990103160712247
985,0.991797601107871
986,1.0035284376213205
987,0.9932440426978869
988,0.9939779836506126
989,1.004775842551771
990,0.9964997132067465
991,0.9913529216880322
992,0.9911023040791042
993,0.9889973162513463
994,0.9761895040190484
995,0.9773866956247161
996,1.023856742554121
997,1.0023150843871043
998,1.0244215800088317
999,0.9978956940838606
1000,1.0040072794320127
1001,1.015194192065845
1002,1.0005327030952575
1003,1.001178132176216
1004,0.9986859713622501
1005,1.0087635258713519
1006,0.9913057887079929
1007,1.017867268770244
1008,0.9976105213198287
1009,0.9983489881698547
1010,1.0069536760250488
1011,0.9973783975952377
1012,1.0070756290697451
1013,0.9966227864208317
1014,0.9857963144745352
1015,1.00601907079814
1016,0.9890643292567366
1017,1.0004558621589308
1018,0.9756461565572798
1019,1.003388441767699
1020,1.0223332861445986
1021,1.0050900132933016
1022,1.006491182194189
1023,1.0075219193806275
1024,1.0093162555676112
1025,1.0019698075489576
1026,0.9992162366386468
1027,0.9971750378699578
1028,0.9838788041625776
1029,0.9913686288371459
1030,1.009007176710179
1031,0.9828981673371598
1032,1.012617185232789
1033,1.0011602207833612
1034,0.9913745158246304
1035,0.9923038855021038
1036,0.9954086787072035
1037,0.9889946030476927
1038,1.0062113807430149
1039,1.0081261285639247
1040,0.9873313097798646
1041,0.9790748459653469
1042,1.0025087177789918
1043,1.005558217612303
1044,0.9939577615341326
1045,1.0069932472467233
1046,1.0029297049200996
1047,0.9863668878557809
1048,0.9914739725643689
1049,1.0033160315824639
1050,0.9919120773450171
1051,1.0094692913813321
1052,0.9835931938856755
1053,1.017346462143703
1054,0.9825751842028119
1055,0.9996778755949112
1056,1.0144655786249333
1057,0.9920183578738371
1058,1.0196432983420443
1059,0.997530354534057
1060,0.977027423511
1061,0.9945144664976935
1062,1.0029640665918511
1063,1.0097506394291695
1064,1.018927557918258
1065,1.0164064796944399
1066,1.0095276835065783
1067,0.9980943638812424
1068,0.9931433347470436
1069,0.9937273937323956
1070,1.0041940272625132
1071,0.9808684372042397
1072,0.9709865299103297
1073,0.9942380741120035
1074,1.007989522781325
1075,0.9694038537539189
1076,1.0164894500208244
1077,0.9801823375696136
1078,1.003668402756604
1079,1.0280283361114744
1080,0.972735833121593
1081,1.0534275025763895
1082,0.9892158459816652
1083,0.998887939299805
1084,0.9832314554619009
1085,0.9996473446712338
1086,0.9916851511100413
1087,0.9530101749559968
1088,0.9815081137339696
1089,0.9657542601429835
1090,0.9846037847367707
1091,0.9628486647738311
1092,1.0032052325656498
1093,0.9387727651418128
1094,1.0286381234213897
1095,1.0414724453172703
1096,1.0074327910455216
